AP 1,AP 2,AP 3,AP 4,AP 5,AP 6,AP 7,AP 8,AP 9,AP 11,AP 12,AP 13,AP 14,AP 15,AP 16,AP 17,AP 18,AP 19,AP 20,AP 21,AP 22,AP 23,AP 24,AP 25,AP 26,AP 27,AP 28,AP 29,AP 31,AP 32,AP 33,AP 34,AP 37,AP 38,AP 39,AP 41,AP 42,AP 43,AP 44,AP 45,AP 46,AP 47,AP 48,AP 49,AP 50,AP 52,AP 53,AP 55,AP 56,AP 57,AP 58,AP 60,AP 61,AP 63,AP 64,AP 65,AP 67,AP 68,AP 69,AP 70,AP 71,AP 73,AP 74,AP 75,AP 76,AP 77,AP 78,AP 89,AP 96,AP 99,AP 112,AP 113,AP 114,AP 116,AP 120,AP 121,AP 123,AP 139,AP 152,AP 153,AP 154,AP 159,AP 166,AP 168,AP 173,AP 178,AP 179,AP 180,AP 181,AP 182,AP 184,AP 186,AP 189,AP 190,AP 193,AP 194
-3.133739767,-2.550805037,-6.557770379,-2.418270259,-0.481294128,-1.788559476,-4.206335817,-3.753458629,-4.20916774,-2.114718196,-3.783882346,-0.060079412,-3.622244452,-4.001745919,-1.579500482,-2.744227103,-3.533639665,-3.220833067,-3.060766662,-0.085383445,-1.401047346,-1.857574762,-5.59381131,-2.71366106,-1.887325022,-2.214250445,0.875137078,-8.369136824,-2.530356707,-4.037501698,-3.057870122,-3.775648396,-0.688262174,-2.585087544,0.725360375,-6.164334706,-0.674417685,-0.657909555,-4.439585777,-1.179813866,-2.987381734,-2.411069042,-3.496952705,-0.474727481,-1.413536027,-9.410747155,-0.9966403,-2.38629744,-3.176743705,-4.729324626,-2.851558891,-2.9004674,0.556984957,-2.267722762,-5.142866624,-8.358379494,-5.451197958,-2.127394544,-1.622368335,-1.967576218,-1.665675314,-1.750175417,-1.380483423,-1.624318966,-1.227772875,-1.300969231,-2.188309302,-4.948786962,-2.762727944,-2.121796664,-5.774480662,-4.836823182,-3.661124706,-3.554990346,-0.457829771,-4.374443157,-5.092235578,-2.212114353,-4.537227243,-3.7622823,-9.920884268,-1.694333303,-2.29684263,-2.378747993,-0.622458728,-4.202987747,-5.270366268,-1.244701503,-2.152090309,-5.083279936,-3.409916452,-2.185560986,-0.154325494,-3.679069388,-3.399551164,-0.310874143
-3.056740378,-2.704632113,-6.711330361,-2.495021633,-0.40439013,-1.711865336,-3.821682276,-3.830190925,-4.286014504,-2.114718196,-3.937671265,0.401459049,-3.468264751,-3.77086222,-1.656347246,-2.821035711,-3.687218725,-3.220813989,-2.983862664,-0.316190832,-1.477493469,-1.857441215,-5.593658685,-2.86754537,-2.194731157,-2.214193211,1.028983232,-7.291908497,-2.607222549,-4.037310916,-2.904023968,-3.621706852,-0.765108938,-2.584705982,0.956339465,-6.241009767,-0.520495219,-0.657566148,-4.439337761,-1.256546161,-2.910191563,-2.41099273,-2.958395775,-0.474784716,-1.413440637,-9.948846208,-1.304027357,-2.463048814,-3.253552313,-4.729133844,-3.389734257,-2.900314775,0.556870488,-2.190704295,-5.065733688,-8.512130257,-5.835832421,-2.281145307,-1.545388023,-1.967442671,-1.742541156,-1.750118183,-1.380388032,-1.778088807,-1.458523027,-1.224027076,-2.188118521,-5.102366022,-3.070477486,-1.967626181,-5.851098489,-5.06730624,-3.814799157,-3.16997432,-0.68852269,-4.374042516,-4.78423802,-2.135038651,-4.383381089,-3.608321677,-9.6898861,-1.694237913,-2.450593393,-2.455709227,-0.699381804,-4.049027124,-5.80869426,-1.244548878,-2.228956151,-5.313934698,-3.486648748,-2.185446517,-0.154363651,-3.679012154,-3.245647775,-0.311103081
-3.133548986,-2.627689957,-6.634044799,-2.494773617,-1.019698433,-1.250517656,-3.283144425,-3.829942909,-4.593592343,-2.345468348,-4.014537108,0.247651052,-3.698824122,-4.001497903,-1.579347857,-2.743998166,-3.533086399,-3.143833678,-3.06078574,-0.008517602,-1.476882969,-2.011096587,-5.978102367,-2.867602604,-2.655907134,-2.21409782,1.028983232,-7.214603857,-2.607184393,-4.267774897,-2.36556243,-3.621554227,-0.688109549,-2.584343497,1.187356712,-6.394588826,-0.67426506,-0.657222741,-4.362166668,-1.25635538,-2.525194616,-2.487801338,-2.958281306,-0.321014874,-1.413345246,-9.17919572,-1.611433493,-2.539838344,-3.176495689,-4.728923985,-3.620217316,-2.90016215,0.633660018,-2.267493825,-5.142465983,-8.588957943,-5.528159191,-2.281030838,-1.622234788,-2.044213122,-1.81938792,-1.750022792,-1.380254485,-1.854916493,-1.304619639,-1.300892918,-2.341735737,-5.025118617,-3.147457797,-2.044110461,-5.773736615,-5.220732675,-3.353069914,-3.169592757,-0.765369454,-4.450641264,-4.783951848,-2.44261649,-4.075631547,-3.531245975,-9.920407315,-1.694123444,-2.450459846,-2.609574459,-0.776304881,-4.202701575,-5.500811171,-1.244377175,-2.305802916,-5.006013452,-3.48641981,-2.262255125,-0.231324884,-3.832762917,-3.399417617,-0.23442802
-3.133377282,-2.704574878,-6.710605391,-2.494487444,-1.250238726,-1.789169976,-3.283087191,-3.829656737,-4.593477874,-2.345430192,-4.014498951,0.709208591,-4.160076412,-4.078268355,-1.579252466,-2.820787695,-3.686570068,-2.989892133,-3.060747584,-0.085421601,-2.168503848,-2.010943962,-6.439373734,-2.867678917,-2.809352647,-2.29088735,1.028983232,-7.368011214,-2.607127159,-4.421277644,-2.211716276,-3.852151754,-0.841841234,-2.507019779,1.879931498,-6.471225731,-0.674188747,-0.656879335,-4.361937731,-1.409991674,-2.601678895,-2.872321332,-2.958166838,-0.474956419,-1.413230777,-10.40950708,-1.534167009,-2.462762642,-3.176343064,-4.728656891,-3.389200069,-2.746125214,0.556584316,-2.421168275,-5.219179201,-8.511977632,-5.912774576,-2.357820368,-1.622158475,-1.967118342,-1.81929253,-1.749889245,-1.38010186,-1.854782946,-1.458370402,-1.454643682,-2.418429876,-5.409390595,-3.070591955,-2.351344893,-6.15793228,-5.066466802,-3.429935757,-3.784691201,-0.919120217,-4.06560616,-4.937454595,-2.519425098,-4.306343544,-3.454132117,-9.920121142,-1.693989897,-2.527230298,-2.763458769,-0.776304881,-4.125587716,-5.115966848,-1.244186393,-2.305726603,-5.313400509,-3.409267795,-2.262159735,-0.23136304,-3.986532758,-3.476283459,-0.234695114
-3.28697542,-2.7045558,-6.787185062,-2.340374197,-0.942298402,-2.327955843,-3.206164114,-3.752466566,-4.593458796,-2.345411114,-3.937537718,0.786150746,-4.15988563,-4.155038807,-1.579137997,-2.974481224,-3.455381118,-3.143661974,-3.137670661,0.145385786,-2.167912425,-1.933944572,-6.592933716,-2.713909076,-2.655182165,-2.290753803,1.644367847,-5.8290918,-2.607050846,-4.574837626,-2.211716276,-4.005883439,-0.76478461,-2.506561903,2.572506284,-6.394073717,-0.597151202,-0.656555006,-4.361708793,-1.332820581,-2.678239488,-2.641571179,-3.111898523,-0.398147811,-1.413116308,-11.79375998,-1.687593444,-2.46257186,-3.099248283,-4.497601488,-3.465894209,-2.668954122,0.556431691,-2.420958416,-5.218931185,-8.127305013,-5.912793654,-2.357667743,-1.622082163,-2.120754636,-1.896101138,-1.74973662,-1.379949235,-1.854630321,-1.535159932,-1.454491056,-2.264354785,-5.332105033,-3.070630111,-2.427943642,-6.926819643,-5.758450166,-3.660762222,-3.630654265,-0.919005748,-4.372707046,-5.013919797,-2.59619555,-4.22938231,-3.453903179,-9.76595066,-1.693837272,-2.527058594,-2.76355416,-0.776304881,-4.125358778,-5.346507141,-1.243976534,-2.074900138,-5.159268183,-3.178250549,-2.10821819,-0.231420274,-4.29418691,-3.553130224,-0.158039131
-3.209766171,-2.39688257,-6.940630574,-2.263203104,-0.788299623,-2.63606787,-3.206183192,-3.675295473,-4.824266183,-2.345430192,-3.93751864,0.786150746,-3.928944696,-4.308732336,-1.502100451,-2.974347677,-3.608883866,-3.220585051,-3.137689739,-0.162268366,-1.936609007,-1.933887338,-6.5926857,-2.714004466,-3.116434454,-2.290639334,1.875156156,-5.367057306,-2.530051457,-4.651512687,-2.365600586,-4.15965328,-0.764689219,-2.506027715,3.188081681,-6.393787544,-0.520037343,-0.656249756,-4.361518011,-1.332553487,-2.985550232,-2.718570569,-3.034880055,-0.321339203,-1.413001839,-12.63955134,-1.533327571,-2.385438924,-3.252903656,-4.497296237,-3.23489604,-2.976379335,0.556298144,-2.4207104,-5.218664091,-8.511863163,-6.143620119,-2.04982281,-1.62200585,-2.120525699,-1.742140515,-1.749564916,-1.37979661,-1.777535541,-1.688834382,-1.377377198,-2.18720277,-5.408608391,-3.455283652,-2.350734393,-6.926399924,-6.142703066,-2.891569609,-3.091982867,-0.765045126,-4.064385159,-5.244231152,-2.672946923,-4.460094307,-3.530597318,-10.30412603,-1.693684646,-2.449982892,-2.917495704,-0.776304881,-4.125167997,-5.269374205,-1.243766674,-2.305612134,-5.312847243,-3.40880992,-2.338872952,-0.231477509,-4.601821983,-3.553053911,-0.23524838
-2.90180677,-2.704613034,-6.632499469,-2.339878165,-1.095991931,-2.636487589,-3.513932734,-3.521182225,-4.824304339,-2.345487427,-3.706692175,0.170727975,-3.620985294,-4.154752635,-1.578889981,-3.051137207,-3.377828463,-3.143681052,-3.137708817,-0.008384055,-1.320652047,-2.010772259,-7.130975535,-2.714118935,-2.96228305,-2.213601788,1.567482927,-4.520464663,-2.68380222,-4.343591441,-2.596427051,-4.15955789,-0.687670752,-2.582435682,3.111273073,-6.239578906,-0.596750561,-0.578983272,-4.361365386,-1.332286393,-2.677419127,-2.641704726,-3.342457894,-0.244587829,-1.41288737,-12.71601654,-1.609811851,-2.53905614,-3.329655029,-4.57385683,-2.773128641,-2.976112241,0.556202753,-2.497347305,-5.218358841,-8.973325312,-6.528254582,-2.049651107,-1.621910459,-2.120277683,-1.818930045,-1.749355057,-1.379624907,-1.931190913,-1.765566678,-1.531013492,-2.0331086,-5.408150515,-3.532244885,-2.350429142,-7.002769734,-6.449956576,-3.506954224,-3.553292391,-0.764911579,-4.063793737,-5.166964669,-2.442025068,-4.767691224,-3.684214535,-10.45766693,-1.693512943,-2.372964425,-3.071437249,-0.776304881,-4.509630757,-5.730702807,-1.397422046,-2.305573978,-5.466426303,-3.793291758,-2.338796639,-0.231515665,-4.986322899,-3.629938832,-0.235572708
-2.7477126,-2.550824115,-6.555099439,-2.185745839,-1.32678024,-3.098407613,-3.514028125,-3.29005051,-4.747381262,-2.345506505,-3.70653955,-0.598502795,-3.697622199,-3.923830779,-1.501814279,-3.05100366,-3.454408133,-3.220604129,-3.060747584,-0.469846204,-1.935464318,-1.933734713,-7.130803832,-2.560444485,-2.577400571,-2.136564242,1.952098311,-6.289256635,-2.837533905,-4.266420349,-2.82721536,-4.005482798,-0.687556283,-2.505111965,2.265252774,-6.08544658,-0.673521012,-0.578582631,-4.207290295,-1.332019299,-2.369345257,-2.334069653,-3.188420958,-0.090970613,-1.335849825,-14.40771373,-1.378603822,-2.46196136,-3.175675329,-4.342706036,-2.926745857,-2.975864225,0.556107362,-2.497042054,-5.21805359,-9.203960996,-6.143543807,-2.126345246,-1.698738146,-2.196952744,-1.895700497,-1.749126119,-1.379434125,-1.930961975,-1.842260817,-1.530784555,-2.340495658,-5.638519105,-3.455379042,-2.350085736,-7.386774618,-5.83417132,-4.276146837,-3.62998653,-0.84168203,-4.447951246,-5.243620652,-2.518795519,-4.998307829,-3.83773636,-10.38038137,-1.693322162,-2.449811189,-2.994628641,-0.776285803,-4.58638213,-5.499704638,-1.397212187,-2.382477977,-5.696947518,-3.793139132,-2.338758483,-0.231553821,-4.524593656,-3.629900675,-0.159012116
-2.747464584,-2.473977351,-6.86223848,-2.108498433,-1.326684849,-3.098808255,-3.821834901,-3.212669557,-4.747285872,-2.34544927,-3.783214611,-0.829176635,-3.389510172,-4.000543996,-1.655507808,-3.050851035,-3.454045648,-3.220604129,-2.90680604,0.376383954,-1.858007053,-1.933524853,-6.822787196,-2.637558343,-2.34632609,-2.136430695,1.952098311,-5.596376598,-2.991227433,-4.266191411,-2.750273205,-4.081986156,-0.918211045,-2.504730402,2.727001095,-6.008199174,-0.673368387,-0.578105678,-4.283850887,-1.254829128,-2.676751392,-2.411030886,-3.1113071,-0.475891248,-1.412601198,-15.94533583,-1.378145947,-2.384904736,-3.329368857,-4.342305395,-2.772632609,-2.975635288,0.555992893,-2.496736804,-5.217786496,-8.81915483,-6.066506261,-2.049174153,-1.698661833,-2.196704728,-1.74168264,-1.671955026,-1.302320267,-1.853752726,-1.765070646,-1.45363254,-2.186306097,-5.484310467,-3.301609201,-2.426646328,-7.155337653,-6.449155294,-3.891512374,-4.014353899,-0.995375559,-4.370627528,-5.397142477,-2.441681661,-4.921213049,-3.837373875,-10.14930689,-1.616208303,-2.44969672,-2.840916034,-0.776247647,-4.509344584,-5.653340932,-1.320060172,-2.228574589,-5.619776425,-3.869833272,-2.338701249,-0.154687979,-4.447460719,-3.552901286,-0.082470602
-2.670255335,-2.397111508,-6.630839671,-2.108193183,-1.40356977,-2.945362742,-4.052718601,-3.058365528,-4.747133247,-2.34535388,-3.706005362,-1.136659083,-3.465689202,-4.000315058,-1.578432106,-2.973737177,-3.607624708,-3.066777054,-3.060518646,0.530268264,-2.088184861,-1.856334682,-7.591579168,-2.637730046,-1.730502678,-2.136239914,2.029021388,-5.441729162,-2.837190498,-4.266019707,-3.057984591,-4.004586125,-1.148865806,-2.427425762,3.573326645,-5.930856378,-0.750138839,-0.577590568,-4.360373323,-1.254581112,-2.907177216,-2.334107809,-2.880404322,-0.937849429,-1.412372261,-16.790593,-1.608419146,-2.384752111,-3.175331922,-4.341923832,-2.926249825,-2.975425428,0.402032271,-2.419489399,-5.140634482,-9.126675434,-5.989640418,-2.125868292,-1.621624287,-2.119514557,-1.664530625,-1.671649776,-1.302110407,-1.853485632,-1.764746318,-1.530326679,-2.262847611,-5.483871669,-3.30172367,-2.503149686,-7.693074222,-5.910159568,-4.583915457,-3.783393887,-1.072146011,-4.370303199,-5.627606457,-2.364548724,-4.76721427,-3.683203393,-10.30294318,-1.616017522,-2.526467172,-2.994895735,-0.699286414,-4.50928735,-6.1146123,-1.319831234,-2.22846012,-5.773431798,-4.100297252,-2.415528935,-0.231706447,-4.52413578,-3.783594204,-0.236679241
-2.746873162,-2.474015507,-6.860960245,-2.261829477,-1.249838085,-2.561147998,-4.129756147,-3.36559996,-4.746961543,-2.345277567,-3.782642266,-0.751662135,-3.234118689,-4.076951963,-1.732125634,-3.05048855,-3.915069,-3.220661364,-3.060346943,1.222595035,-1.625978665,-1.779068199,-7.821985914,-2.560978673,-2.191506951,-2.135991898,1.952098311,-5.594754956,-2.836999717,-4.419713236,-2.981195061,-4.004051937,-1.148732259,-2.581004822,3.80415311,-6.084225579,-0.827042838,-0.577075458,-4.359915447,-1.25429494,-2.7529495,-2.411049964,-2.957136618,-0.938364539,-1.41206701,-18.09740772,-1.684827113,-2.384637642,-3.252006983,-4.341599504,-3.003001199,-3.12898541,0.24805257,-2.342108446,-5.063482467,-8.972657577,-6.066754277,-2.125639354,-1.544548585,-1.811631468,-1.58728322,-1.671230057,-1.224920236,-1.853256694,-1.610480445,-1.530059585,-2.031620505,-5.329453171,-3.378913841,-2.502729967,-7.230791712,-5.755741069,-4.507125927,-3.629433264,-1.148897384,-4.754670568,-5.627453832,-2.287434866,-4.767042567,-3.913629217,-10.22588656,-1.538865507,-2.603313936,-2.995067438,-0.699248257,-4.663038113,-6.345019046,-1.396582608,-2.228345651,-5.850431187,-4.02301169,-2.415433544,-0.231820915,-4.831484681,-3.629652659,-0.160137727
-2.746548833,-2.320093041,-6.783331277,-2.261753165,-1.096030087,-2.792356026,-4.283697691,-3.365142085,-4.823693839,-2.345201254,-3.936145014,-0.59731995,-3.464201106,-4.384300864,-1.731973009,-3.204201157,-4.068609903,-3.37458383,-2.983290319,1.299499034,-1.70210046,-1.932456477,-8.12948744,-2.484150987,-2.498531524,-2.212666959,1.952098311,-4.824856452,-2.913732012,-4.188753224,-2.827558767,-4.003346046,-1.225483633,-2.657794352,3.80415311,-6.160614467,-0.904023149,-0.576503114,-4.35947665,-1.33087461,-2.983299011,-2.334184122,-2.803061526,-0.861956572,-1.334781449,-20.71206736,-1.607388926,-2.461408094,-3.251720811,-4.418274565,-2.541271956,-3.282430923,-0.059811441,-2.264632103,-5.217118761,-9.510985568,-6.066849667,-1.89460303,-1.467453805,-1.965458544,-1.586901657,-1.593830026,-1.147691909,-1.77610468,-1.610022569,-1.452926649,-2.108028472,-5.251900515,-3.379219091,-2.425406249,-6.15310551,-5.216764421,-4.430279163,-3.629280639,-1.148725681,-4.75434624,-5.473531366,-2.287263163,-5.074544093,-3.913266732,-10.68723424,-1.461675336,-2.526352703,-3.072314843,-0.699210101,-4.586019645,-6.26767625,-1.47335306,-2.228193026,-5.850755516,-4.330265201,-2.41537631,-0.231916306,-4.831103118,-3.783365266,-0.160500212
-2.746148192,-1.935344109,-6.85947215,-2.26169593,-1.172915008,-2.177410208,-4.360697081,-3.287799289,-4.746560902,-2.345048629,-3.474301302,-1.289055298,-2.540418292,-4.384014692,-1.654935464,-3.204048532,-4.145189574,-3.682371529,-2.983099538,1.068691647,-1.085781015,-1.931922289,-8.206353282,-2.407266066,-1.497806554,-2.212438021,1.952098311,-4.901016403,-2.836637232,-4.188543364,-3.443286789,-3.848660454,-1.225292852,-2.734717428,3.650326034,-6.160023045,-0.827100072,-0.575873535,-4.359076009,-1.407454281,-2.444322363,-2.411183511,-2.649043669,-0.86249076,-1.257514965,-21.24989932,-1.683758737,-2.461217312,-3.251472795,-4.571891781,-2.387158708,-3.358953358,-0.060021301,-2.187174838,-5.140119372,-9.357120336,-6.066906902,-1.817393781,-1.390359025,-1.734880094,-1.355769941,-1.593372151,-1.147367581,-1.77589482,-1.686506849,-1.375889103,-2.107513362,-4.943597707,-3.379524342,-2.425024686,-6.229322695,-4.831633927,-4.661105628,-3.629147092,-1.148592134,-4.830830519,-5.704224284,-2.210206539,-4.997430235,-4.066712245,-10.45621699,-1.461408242,-2.449372392,-2.995697017,-0.699152867,-4.739808565,-6.421140841,-1.473162278,-2.151079167,-6.004983232,-4.329788247,-2.41537631,-0.231992619,-5.138394785,-4.014039106,-0.23782393
-2.668729083,-1.935115171,-6.858709024,-2.184658385,-1.326684849,-2.639330233,-4.206984474,-3.28737957,-4.823255041,-2.344857848,-3.627975752,-1.211617111,-2.539712401,-4.306748209,-1.654820995,-3.203838672,-4.221692931,-3.451659532,-2.9828706,0.760942104,-0.930961876,-1.931349945,-8.590854198,-2.407380535,-2.035657592,-2.212190005,2.413636773,-5.90011973,-2.759504296,-4.496006734,-3.366878822,-3.693936705,-1.071236838,-2.73469835,3.188863885,-6.159336232,-0.827042838,-0.575243956,-4.2816569,-1.407072718,-3.136114945,-2.411221667,-3.033563663,-0.863158495,-1.257114324,-22.24946052,-1.683148236,-2.691776683,-3.251205701,-4.571624687,-2.23304546,-3.358571796,-0.137211472,-2.186678806,-5.063177217,-9.280216338,-6.297790602,-2.124780838,-1.390187321,-1.88901242,-1.355388378,-1.439068122,-1.223966329,-1.698742806,-1.609164053,-1.452678633,-2.107036408,-4.789160131,-3.456924372,-2.347948984,-6.30574974,-5.369580355,-5.199815183,-3.706070169,-1.07153551,-5.060951093,-5.627148582,-2.133168993,-4.92027822,-3.989293137,-10.30227545,-1.461141148,-2.526276391,-2.995906876,-0.699076554,-4.509001178,-6.574643588,-1.396067498,-2.150926542,-5.928518031,-4.329330372,-2.415471701,-0.155184011,-4.830282758,-3.937116029,-0.392242428
-2.668233052,-2.396386539,-6.858003132,-2.184524838,-1.480397456,-2.793481637,-4.3611168,-3.286998007,-4.823026104,-2.344686144,-3.627842205,-1.288158625,-3.077506204,-4.152444179,-1.73155329,-3.2035525,-4.75963936,-3.297889691,-2.905794898,0.607038716,-1.54533535,-1.853873602,-8.898279412,-2.176802086,-3.03516156,-2.058057679,2.029040466,-6.745243356,-2.759218123,-4.418778407,-2.828951472,-4.000770496,-1.147892821,-2.734679272,2.188959276,-6.158592184,-0.827080994,-0.574595299,-4.358045789,-1.329710844,-3.058695837,-2.488163822,-2.879660275,-0.863807152,-1.17975245,-22.94171098,-1.836364811,-2.768451744,-3.327747215,-4.494510828,-1.694374062,-3.35811392,-0.214458877,-2.263144008,-5.063119982,-9.357253883,-6.682425064,-2.047514354,-1.38999654,-1.966240748,-1.43185358,-1.438610246,-1.223661079,-1.698437555,-1.608744334,-1.452526008,-2.0296173,-4.788625943,-3.45745856,-2.501795137,-6.766906639,-5.599815398,-5.5080226,-3.706184638,-1.071382885,-5.060283358,-5.626976879,-2.286843444,-4.920049282,-4.142605102,-10.4562933,-1.460854976,-2.449315157,-2.996116736,-0.775942397,-4.278251025,-6.651166024,-1.395914873,-2.07385084,-5.852205455,-4.251968498,-2.338624936,-0.155317558,-4.752978118,-4.091057574,-0.316006164
-2.590871177,-2.242292369,-6.78041232,-2.030526059,-1.788051607,-2.255249036,-3.976825744,-3.286578288,-4.822778088,-2.344533519,-3.396863115,-1.287719828,-3.615300007,-3.921083526,-1.731362509,-3.203190015,-4.989779012,-3.221062005,-2.905604117,0.45311625,-1.698113127,-1.85337757,-9.359493545,-2.100050712,-2.573184301,-2.134599193,1.798309392,-7.205675286,-2.758874717,-4.341473767,-2.983331813,-3.923046137,-1.30137649,-2.734679272,1.72766883,-6.234733057,-0.827176385,-0.573927564,-4.357473445,-1.329252968,-2.750469341,-2.488163822,-2.341122424,-0.787475497,-1.256255808,-23.63424761,-1.758659531,-2.691223417,-3.173385951,-4.648261592,-1.463375894,-3.280637577,-0.291763517,-2.262552585,-4.986101515,-9.742040971,-6.451541365,-1.970228793,-1.38978668,-1.966584154,-1.585184624,-1.438076058,-1.223317672,-1.698017836,-1.608248302,-1.375373993,-2.106006189,-4.941842518,-3.380917046,-2.578718214,-7.074102915,-5.753051051,-5.50853771,-3.936896634,-1.07123026,-5.290403932,-5.472920865,-2.44046066,-4.688955723,-3.98812937,-10.30265701,-1.537453725,-2.218336067,-2.842404129,-0.77590424,-4.201347026,-6.727593069,-1.318858249,-1.996775138,-5.698988879,-4.251586935,-2.184740626,-0.078489872,-4.367943015,-4.091152965,-0.470615444
-2.590489615,-2.242158822,-6.702840587,-2.107391901,-1.788013451,-2.255439817,-3.515592533,-3.363005333,-4.822510994,-2.344380894,-3.242807102,-1.748685945,-4.537651961,-3.843511792,-1.654286807,-3.279693373,-5.45063066,-3.375003549,-2.905317944,0.606867013,-2.081679214,-2.006727692,-9.974458441,-1.869415028,-2.572726426,-2.134160396,1.72144355,-10.12760752,-2.75853131,-4.494938358,-3.060827235,-3.92230209,-1.916341386,-2.734641116,0.804954392,-6.233912697,-0.827252697,-0.573297986,-4.356862944,-1.405737248,-3.057570226,-2.488125666,-2.494892265,-0.480450924,-1.255836088,-24.5577061,-2.450051472,-2.844688008,-3.172870841,-4.648223435,-1.617012188,-3.356969231,-0.29214508,-2.261846694,-5.062871966,-9.819059439,-6.451350583,-2.046693994,-1.389557743,-1.889909093,-1.584631358,-1.437408323,-1.222974266,-1.697502726,-1.607675958,-1.451953663,-2.028548924,-4.864099081,-3.458145373,-2.501795137,-7.30441427,-6.136941466,-5.893591892,-4.013514461,-1.071115791,-5.135756496,-5.472596537,-2.517116643,-4.688555082,-4.064327477,-10.07192593,-1.537072162,-2.217954504,-2.919460753,-0.775866084,-4.355116868,-6.726925334,-1.31874378,-2.150449589,-5.622561834,-4.174301373,-2.338491389,-0.155508339,-4.521331293,-4.168133276,-0.471416726
